Date,Time,Address,vbat,DielecPerm,Temp,ElecCond,temp0,temp1,temp_diff,sht31d_temp,sht31d_humid
8/27/18,18:49:30,/LOOM/Sap7/data,3.99,21.37,19.4,148,29.3,19.83,9.47,25.44,44.42
8/27/18,19:19:34,/LOOM/Sap7/data,3.99,21.25,19.5,148,29.39,19.85,9.54,25.21,44.93
8/27/18,19:49:37,/LOOM/Sap7/data,3.98,21.22,19.6,147,29.49,19.9,9.59,24.46,47.01
8/27/18,20:19:41,/LOOM/Sap7/data,3.98,21.16,19.7,146,29.49,19.85,9.64,22.03,55.39
8/27/18,20:49:46,/LOOM/Sap7/data,3.98,21.08,19.7,145,29.39,19.72,9.67,20.03,58.25
8/27/18,21:19:52,/LOOM/Sap7/data,3.98,21.01,19.8,144,29.25,19.63,9.62,18.7,60.25
8/27/18,21:49:59,/LOOM/Sap7/data,3.98,21.04,19.8,143,29.11,19.49,9.61,17.87,62.72
8/27/18,22:20:07,/LOOM/Sap7/data,3.98,20.97,19.8,143,28.94,19.33,9.61,16.86,64.61
8/27/18,22:50:14,/LOOM/Sap7/data,3.98,20.92,19.8,142,28.77,19.13,9.64,16.03,67.2
8/27/18,23:20:22,/LOOM/Sap7/data,3.98,20.95,19.8,143,28.61,18.97,9.63,15.43,68.07
8/27/18,23:50:31,/LOOM/Sap7/data,3.97,20.94,19.8,143,28.44,18.79,9.65,15.09,69.94
8/28/18,0:20:39,/LOOM/Sap7/data,3.97,20.93,19.8,141,28.32,18.66,9.67,15.08,74.06
8/28/18,0:50:47,/LOOM/Sap7/data,3.97,20.85,19.8,142,28.16,18.52,9.64,14.83,74.87
8/28/18,1:20:56,/LOOM/Sap7/data,3.97,20.86,19.8,142,28.06,18.38,9.68,14.66,76.34
8/28/18,1:51:04,/LOOM/Sap7/data,3.97,20.8,19.8,141,27.92,18.27,9.65,14.7,76.63
8/28/18,2:21:13,/LOOM/Sap7/data,3.97,20.79,19.8,142,27.76,18.16,9.6,14.32,74.97
8/28/18,2:51:22,/LOOM/Sap7/data,3.97,20.82,19.7,141,27.57,17.95,9.62,13.91,76.76
8/28/18,3:21:31,/LOOM/Sap7/data,3.96,20.76,19.7,143,27.41,17.8,9.61,13.47,76.99
8/28/18,3:51:40,/LOOM/Sap7/data,3.97,20.76,19.6,142,27.15,17.61,9.54,13.19,79.09
8/28/18,4:21:49,/LOOM/Sap7/data,3.97,20.75,19.6,139,27.01,17.41,9.6,13.09,77.75
8/28/18,4:51:59,/LOOM/Sap7/data,3.96,20.71,19.5,141,26.87,17.23,9.64,12.99,78.01
8/28/18,5:22:08,/LOOM/Sap7/data,3.96,20.66,19.5,140,26.66,17.05,9.61,12.59,77.29
8/28/18,5:52:18,/LOOM/Sap7/data,3.96,20.65,19.4,140,26.43,16.86,9.56,12.28,78.73
8/28/18,6:22:28,/LOOM/Sap7/data,3.96,20.64,19.4,141,26.22,16.66,9.56,11.95,78.61
8/28/18,6:52:38,/LOOM/Sap7/data,3.96,20.6,19.3,140,26.08,16.48,9.6,11.95,79
8/28/18,7:22:48,/LOOM/Sap7/data,3.95,20.79,19.3,144,25.94,16.32,9.63,13.06,79.08
8/28/18,7:52:58,/LOOM/Sap7/data,3.95,22.25,19.2,158,25.71,16,9.72,13.61,78.44
8/28/18,8:23:07,/LOOM/Sap7/data,3.96,22.38,19.1,158,25.18,15.58,9.6,14.94,77.17
8/28/18,8:53:14,/LOOM/Sap7/data,3.96,22.35,19,158,26.22,17.14,9.08,16.82,70.1
8/28/18,9:23:21,/LOOM/Sap7/data,3.95,22.37,18.9,158,27.83,18.54,9.29,18.98,63.77
8/28/18,9:53:27,/LOOM/Sap7/data,3.96,22.35,18.9,157,28.25,18.84,9.42,22.38,51.48
8/28/18,10:23:30,/LOOM/Sap7/data,3.96,22.48,18.7,158,28.47,19,9.47,27.41,42.31
8/28/18,10:53:31,/LOOM/Sap7/data,3.97,22.44,18.7,154,28.63,19.18,9.45,32.77,32.45
8/28/18,11:23:30,/LOOM/Sap7/data,3.96,22.36,18.6,154,28.65,19.2,9.46,32.75,32.47
8/28/18,11:53:29,/LOOM/Sap7/data,3.96,22.34,18.6,154,28.63,19.2,9.43,30.56,34.64
8/28/18,12:23:30,/LOOM/Sap7/data,3.96,22.39,18.5,155,28.7,19.24,9.46,29.3,36.05
8/28/18,12:53:31,/LOOM/Sap7/data,3.96,22.26,18.5,155,28.77,19.31,9.46,29.57,34.61
8/28/18,13:23:32,/LOOM/Sap7/data,3.96,22.18,18.5,155,28.89,19.38,9.51,30.07,32.42
8/28/18,13:53:33,/LOOM/Sap7/data,3.96,22.26,18.5,156,28.99,19.49,9.5,30.38,31.24
8/28/18,14:23:33,/LOOM/Sap7/data,3.96,22.19,18.5,156,29.11,19.6,9.5,30.92,30.33
8/28/18,14:53:33,/LOOM/Sap7/data,3.96,22.27,18.6,158,29.32,19.85,9.47,31.38,26.46
8/28/18,15:23:33,/LOOM/Sap7/data,3.96,22.2,18.7,161,29.61,20.03,9.57,32.12,24.66
8/28/18,15:53:32,/LOOM/Sap7/data,3.96,22.36,18.8,159,29.87,20.19,9.68,32.49,23.5
8/28/18,16:23:30,/LOOM/Sap7/data,3.96,22.31,19,160,29.68,20.08,9.6,31.99,25.33
