Date,Time,Address,vbat,DielecPerm,Temp,ElecCond,temp0,temp1,temp_diff,sht31d_temp,sht31d_humid
8/28/18,5:42:00,/LOOM/Sap3/data,4.22,13.21,18,128,57.31,15.74,-41.57,14.4,73.48
8/28/18,6:12:00,/LOOM/Sap3/data,4.24,13.18,17.9,126,57.65,15.42,-42.23,14.02,73.86
8/28/18,6:42:00,/LOOM/Sap3/data,4.22,13.22,17.7,127,57.94,15.15,-42.79,13.84,73.86
8/28/18,7:12:01,/LOOM/Sap3/data,4.24,13.18,17.5,126,57.85,14.87,-42.98,13.87,74.28
8/28/18,7:42:01,/LOOM/Sap3/data,4.22,13.24,17.4,127,57.9,14.71,-43.19,14.21,75.91
8/28/18,8:12:01,/LOOM/Sap3/data,4.23,13.2,17.3,127,57.94,14.39,-43.55,14.76,76.86
8/28/18,8:42:01,/LOOM/Sap3/data,4.22,13.24,17.2,127,58.6,13.62,-44.98,15.64,77.9
8/28/18,9:12:02,/LOOM/Sap3/data,4.24,13.2,17.1,127,59.84,12.87,-46.97,16.81,74.16
8/28/18,9:42:02,/LOOM/Sap3/data,4.22,13.23,17.2,128,60.43,16.27,-44.16,17.89,71.15
8/28/18,10:12:02,/LOOM/Sap3/data,4.24,13.19,17.3,126,52.98,18.63,-34.35,19.36,65.9
8/28/18,10:42:02,/LOOM/Sap3/data,4.22,13.21,17.5,126,54.75,19.54,-35.21,21.69,60.77
8/28/18,11:12:03,/LOOM/Sap3/data,4.24,13.14,17.7,127,54.93,20.06,-34.87,21.54,59.01
8/28/18,11:42:03,/LOOM/Sap3/data,4.22,13.17,18,126,56.12,20.28,-35.84,21.62,59.32
8/28/18,12:12:03,/LOOM/Sap3/data,4.24,13.12,18.3,125,56.73,20.53,-36.2,22.4,57.81
8/28/18,12:42:03,/LOOM/Sap3/data,4.22,13.14,18.8,126,56.97,20.89,-36.08,22.92,56.07
8/28/18,13:12:03,/LOOM/Sap3/data,4.24,13.08,19.3,125,56.83,21.18,-35.65,23.26,53.34
8/28/18,13:42:04,/LOOM/Sap3/data,4.22,13.1,20.2,125,58.24,21.55,-36.69,24.47,47.76
8/28/18,14:12:04,/LOOM/Sap3/data,4.24,13.06,21.1,125,89.11,22.93,-66.18,28.7,42.34
8/28/18,14:42:04,/LOOM/Sap3/data,4.23,13.08,21.8,126,87.31,23.7,-63.61,31.23,35.76
8/28/18,15:12:05,/LOOM/Sap3/data,4.25,13.02,22.6,125,82.78,24.02,-58.76,32.54,31.45
8/28/18,15:42:05,/LOOM/Sap3/data,4.23,13.06,23.3,125,67.43,24.18,-43.25,33.94,29.92
8/28/18,16:12:05,/LOOM/Sap3/data,4.25,13.03,23.7,126,57.85,24.22,-33.63,32.18,30.65
